account_iban,reason,amount,sender_country,receiver_country
SE8902KEUK66106098793775,outgoing,1681.23,Sweden,Samoa
SE8902EFNV74784664776562,outgoing,47832.11,Sweden,Poland
SE8902KEUK66106098793775,incoming,1816.58,Sweden,Cocos (Keeling) Islands
SE8902FQVQ38132937638029,outgoing,38586.91,Sweden,Sudan
GB24GGBQ15430872611755,incoming,27927.72,Venezuela,Sweden
SE8902AZXE66883467511248,incoming,12773.98,Sweden,Turks and Caicos Islands
SE8902DHTY58610419863874,outgoing,1488.42,Sweden,Turks and Caicos Islands
SE8902REPT13055923984909,incoming,49596.7,Sweden,Poland
SE8902JOAA73203338391811,incoming,26310.88,Sweden,Norway
GB77KJVP86465091800972,incoming,28248.02,Uzbekistan,Sweden
GB06DRAN97441689973526,outgoing,10063.63,Bahamas,Sweden
GB75EXEG46776876412480,incoming,33587.2,Venezuela,Sweden
SE8902TURO07496760761316,incoming,34964.97,Sweden,Finland
SE8902ZMRY06748088512775,outgoing,24657.83,Sweden,Finland
GB30GGPE21318662456857,outgoing,35232.63,United States of America,Sweden
GB81CXWU38820985274895,incoming,38758.49,Estonia,Sweden
SE8902STMW83870980133580,outgoing,1426.83,Sweden,Guatemala
GB13NUGW35789459845939,incoming,23425.45,Denmark,Sweden
SE8902LACW59549122762926,outgoing,15484.77,Sweden,Bahamas
GB42BVWW13244731453590,outgoing,328.37,Azerbaijan,Sweden
GB54LRGS50379532083373,outgoing,42932.44,Belgium,Sweden
SE8902WEPX09489049975102,incoming,13543.66,Sweden,Saudi Arabia
GB29EMKZ30515395592224,incoming,21927.84,Cayman Islands,Sweden
SE8902KMID87590796935719,outgoing,27922.92,Sweden,Denmark
SE8902NFEX92122769382579,incoming,14178.8,Sweden,Belarus
GB14OTWM52634445318907,incoming,1467.26,Poland,
SE8902YKLA01358484410445,outgoing,31227.25,Sweden,Estonia
SE8902GVKT62124718311587,outgoing,13823.2,Sweden,Burundi
SE8902LUTP25647153659821,outgoing,48700.54,Sweden,Costa Rica
GB30IEWA34615373836678,incoming,14337.12,Grenada,Sweden
SE8902ONZU44479921442383,incoming,13495.38,Sweden,Norway
SE8902WZEL99650586037049,incoming,41165.19,Sweden,Germany
GB79IGWK00866410076863,incoming,10754.44,Germany,Sweden
GB28JVQA62545728174182,outgoing,25802.65,Poland,Sweden
SE8902JLFC48207582147190,incoming,49647.98,Sweden,Estonia
SE8902ABDS01701364961907,outgoing,41905.39,Sweden,Austria
GB05GLHT63482268032919,outgoing,33038.29,Faroe Islands,Sweden
SE8902YZWC23724318974586,outgoing,20664.26,Sweden,Saint Martin
GB09LAMG58505648838721,outgoing,5111.77,Hong Kong,Sweden
SE8902BRZE40142159892187,incoming,44605.88,Sweden,Finland
GB75ZXJR40776218688274,outgoing,3353.11,Heard Island and McDonald Islands,Sweden
GB83VXCR82279223653661,outgoing,35271.38,Norway,Sweden
SE8902TMAZ51468626641221,outgoing,30840.83,Sweden,Guyana
GB74IFNW24476604528337,incoming,5456.26,American Samoa,Sweden
SE8902UPMV66415672183575,incoming,12142.88,Sweden,Finland
GB55PKGM00022912194306,incoming,3241.2,Poland,Sweden
GB46LPGK09341674877087,incoming,3737.32,Greenland,Sweden
SE8902TOSX14314674232363,outgoing,22233.89,Sweden,Uruguay
GB31ZKDO88499420156199,incoming,31307.7,Anguilla,Sweden
GB20MOFC70777658313341,outgoing,15322.33,Slovakia (Slovak Republic),Sweden
GB77GJSW41429077038437,outgoing,7036.16,Norway,Sweden
SE8902QPGW46075376024266,outgoing,1657.72,Sweden,Germany
GB34TLGP04751111614093,outgoing,17733.65,Gibraltar,Sweden
SE8902SPMP91486768673172,outgoing,36512.79,Sweden,Poland
GB97VFPF30725318229596,incoming,19056.29,Germany,Sweden
GB53GBMU43517771816927,outgoing,32876.06,Burundi,Sweden
GB33SJOG28460731495426,incoming,13695.17,Tuvalu,Sweden
GB76LKAQ73317808178755,outgoing,27114.97,Norway,Sweden
SE8902FAAO97542766702624,incoming,26762.84,Sweden,Germany
GB46OOOD17244771802809,incoming,35213.67,Luxembourg,Sweden
GB85KJDP81562652898791,outgoing,34817.25,Lesotho,Sweden
SE8902FWBT85916441228504,outgoing,6244.95,Sweden,Thailand
GB19PECO78501299888940,outgoing,49918.07,British Indian Ocean Territory (Chagos Archipelago),Sweden
SE8902BABM26306156053804,incoming,4081.88,Sweden,Denmark
SE8902VCGO21843909614852,outgoing,29023.86,Sweden,Saudi Arabia
SE8902QSEX48124440213093,outgoing,28757.04,Sweden,Estonia
SE8902LXEY88372509516456,incoming,36888.42,Sweden,Denmark
GB08UILB02458943415866,incoming,6753.55,Haiti,Sweden
GB93JLCW19839929695868,incoming,41898.25,Sierra Leone,Sweden
SE8902PJBO20718804604298,outgoing,39144.47,Sweden,Cayman Islands
GB24GKDT85576399989358,incoming,31374.37,Finland,Sweden
SE8902HRWG83554443123395,incoming,36350.73,Sweden,Germany
SE8902BCJH45677202414984,incoming,41281.86,Sweden,Greenland
GB30OQLK43695696523315,outgoing,24891.73,San Marino,Sweden
GB41BNVE76871658993499,outgoing,2194.31,Faroe Islands,Sweden
GB16IBVS33989473611322,incoming,35874.6,Liberia,Sweden
GB66NSJQ93620036917374,outgoing,20547.09,Denmark,Sweden
SE8902CTOV92367944039255,outgoing,1734.25,Sweden,Hong Kong
GB45UPIG92775054950709,incoming,2654.12,Estonia,Sweden
SE8902UPMV66415672183575,outgoing,12264.41,Sweden,Portugal
GB78SHVX21905015563098,incoming,36180.22,Georgia,Sweden
GB35HDTA58541165257212,outgoing,174.0,Luxembourg,Sweden
GB35NNRG27131583016133,incoming,20033.37,Poland,Sweden
SE8902ZWKL91581622045409,outgoing,37498.59,Sweden,Tokelau
GB78PUDK09843539648264,incoming,27251.01,Brunei Darussalam,Sweden
GB65ZLGB00274732039347,incoming,34389.26,Germany,Sweden
GB93NIHK21618534056976,incoming,39238.14,Macao,Sweden
GB57DAEQ01104556170712,outgoing,7768.89,Faroe Islands,Sweden
GB41QXBL43435701173981,outgoing,9966.34,Angola,Sweden
GB53RDWH66602268956118,outgoing,5107.62,Ghana,Sweden
SE8902OCQK11725418237602,incoming,12683.36,Sweden,Poland
SE8902POYE56306553396402,incoming,29059.3,Sweden,Portugal
SE8902LYFI88654386046994,incoming,36460.66,Sweden,Afghanistan
GB80FRIJ17823029721218,outgoing,10240.03,Denmark,
GB24PPBI93364333377238,incoming,17148.76,Denmark,Sweden
GB86ZLVQ06037836168876,outgoing,34827.44,Poland,Sweden
GB42CDGF75404387230586,incoming,22824.74,Zambia,Sweden
GB52NFRX89986643292636,incoming,22440.19,Mauritania,Sweden
SE8902BTKI53390685216432,outgoing,16595.4,Sweden,Estonia
SE8902RBSV68895772780848,incoming,21339.66,Sweden,Taiwan
GB12YUUR64367064988297,incoming,25271.81,Poland,Sweden
GB66WHUZ57014888340533,outgoing,39170.18,Malaysia,Sweden
SE8902CRKA97370313824795,outgoing,5110.77,Sweden,Estonia
GB49SHID25482928743779,outgoing,8012.32,Timor-Leste,Sweden
SE8902JWGD74194436561021,incoming,28199.58,Sweden,Island
GB84PTKY82518608705083,incoming,1399.46,Ireland,Sweden
GB47UQZG52519219595230,outgoing,29229.27,Djibouti,Sweden
SE8902RQNM94686024135916,incoming,19578.0,Sweden,Island
GB56DZNJ23592739294192,incoming,30534.71,Malta,Sweden
GB66UGPE22593347001108,outgoing,17115.84,Germany,Sweden
SE8902ZNRZ32368916134263,incoming,22288.75,Sweden,
GB74WBEB62268201757922,outgoing,37278.34,Armenia,Sweden
GB05HXFH58679050738912,outgoing,49044.35,Mauritania,Sweden
SE8902PVMT99502269929745,incoming,35144.17,Sweden,Uzbekistan
GB12NSOS71268391240764,outgoing,42333.92,Belgium,Sweden
GB73DKRC97575844816776,incoming,35738.96,Finland,Sweden
GB89GVHQ99526000478585,incoming,21297.51,Aruba,Sweden
GB52HMKS65314258133011,outgoing,19098.19,Korea,Sweden
GB12EFBV85357167974308,outgoing,42380.26,Norway,Sweden
SE8902WSOG82520529247442,incoming,20023.8,Sweden,Moldova
GB28NZSN12835716047927,outgoing,28143.34,Uzbekistan,Sweden
GB35IUXS67649056969687,outgoing,38773.43,Jamaica,Sweden
GB36BSOV58644048369514,incoming,7205.72,Finland,Sweden
SE8902TGSS63115928762234,outgoing,37250.54,Sweden,Faroe Islands
SE8902VEIB72029945509184,outgoing,41233.82,Sweden,Switzerland
GB51IJFS61843393237620,outgoing,15440.37,Island,Sweden
SE8902KCJU30225323097413,outgoing,10522.7,Sweden,Martinique
SE8902QVRD43136737091818,outgoing,19797.63,Sweden,Mongolia
SE8902EPWK73250364544965,outgoing,13295.05,Sweden,Germany
GB62TCPP17262479020121,incoming,11640.31,Tokelau,Sweden
GB65LCBZ27161747001749,outgoing,47127.95,Germany,Sweden
SE8902FEIJ60109004189441,incoming,29991.26,Sweden,Denmark
GB44SPUG64381394672117,outgoing,32679.09,Timor-Leste,Sweden
SE8902MKFC17006139746737,outgoing,12462.16,Sweden,Poland
GB50TUEW20494593651428,incoming,46438.3,South Africa,Sweden
SE8902ERJA13877835143324,outgoing,35993.11,Sweden,Estonia
GB69DKAU42745232006524,incoming,22725.01,Albania,Sweden
SE8902RWQU01903466709841,outgoing,11786.03,Sweden,Ethiopia
GB91UTYN38670766217505,incoming,20422.62,Algeria,Sweden
SE8902YKLA01358484410445,outgoing,24701.5,Sweden,Northern Mariana Islands
SE8902VWXK42191765114871,incoming,46312.23,Sweden,Island
SE8902ASTS23624054451805,outgoing,13730.29,Sweden,Swaziland
SE8902FSHA42297476809642,outgoing,22812.52,Sweden,Jamaica
GB60WEBG85526241195090,incoming,8860.25,Lesotho,Sweden
GB86IXVM58905129506117,outgoing,31023.34,Island,Sweden
GB51FZFB24520650925119,incoming,38279.18,Saint Lucia,Sweden
GB48GICW55704798071924,incoming,48028.31,Fiji,Sweden
GB80JRPA96547659053673,incoming,14129.49,Turkmenistan,Sweden
GB18KUBI43751694519918,outgoing,43170.3,Cook Islands,Sweden
SE8902KFFK50136015318581,outgoing,35515.9,Sweden,Germany
GB62KQFR68166385666893,outgoing,49077.67,Island,Sweden
GB90RMDT05969843120678,outgoing,3197.5,Saint Kitts and Nevis,Sweden
SE8902XARM90172386742244,incoming,23612.8,Sweden,Botswana
GB07BLCY81450119321617,outgoing,9385.03,Russian Federation,Sweden
SE8902AOEI11888157159723,outgoing,41990.58,Sweden,Estonia
GB85YKDE19835140410235,outgoing,5444.28,El Salvador,Sweden
SE8902SPOT75366803801987,incoming,34067.37,Sweden,Nauru
SE8902AOEI11888157159723,incoming,8537.56,Sweden,Cook Islands
GB66EKHS70240132852930,outgoing,48312.43,Belarus,Sweden
SE8902AQCO44387324377348,outgoing,24470.03,Sweden,Norway
SE8902IGPY15346785802644,incoming,43207.33,Sweden,Thailand
SE8902RZVW68005461246316,incoming,18581.03,Sweden,Germany
GB18SFQI05468352802977,incoming,24618.73,Somalia,Sweden
SE8902FXEO42999261877496,incoming,49775.74,Sweden,Denmark
GB35VIOB94919904693787,outgoing,10756.62,New Zealand,Sweden
GB38TNEV99828356005250,outgoing,34797.45,American Samoa,Sweden
SE8902BADP38378986803145,incoming,34756.12,Sweden,Estonia
GB84LXQN07013125936392,outgoing,12777.25,Norway,Sweden
GB03XFLC50990637231453,incoming,32688.79,Sierra Leone,Sweden
SE8902YYDM63526347491057,outgoing,1684.8,Sweden,Jamaica
GB75BPZT94445035024911,incoming,26987.2,Norway,Sweden
GB90YKXI38138260809799,incoming,31133.83,Finland,Sweden
GB38JTFN64793231388677,outgoing,47210.98,Norway,Sweden
SE8902UYWH41914146129072,incoming,32530.18,Sweden,Nigeria
SE8902WCIT71011280885223,outgoing,1846.16,Sweden,Togo
SE8902OGIL87909531470185,incoming,42953.78,Sweden,Kazakhstan
SE8902GUBN02340962282734,incoming,47886.52,Sweden,Poland
GB52CEPH66399923664329,incoming,46155.66,Tokelau,Sweden
SE8902GIHV74884246842599,outgoing,3455.49,Sweden,Sri Lanka
SE8902IJBW38904188628765,outgoing,3906.5,Sweden,Finland
SE8902TKRB93799625518098,outgoing,47499.74,Sweden,Cyprus
GB20YEBU82013443240137,outgoing,4437.39,Norfolk Island,Sweden
SE8902RMLX84077931088026,incoming,18098.88,Sweden,Norway
SE8902NBPA53790596412090,incoming,7008.6,Sweden,Greece
GB15LYMN83649097296787,outgoing,41624.86,Uzbekistan,Sweden
SE8902FAAO97542766702624,incoming,3209.85,Sweden,British Virgin Islands
GB94LAQD10469969082637,outgoing,15406.33,Timor-Leste,Sweden
GB56ESOP94889032131896,incoming,34319.89,Estonia,Sweden
GB20EMIV81153306085351,incoming,4956.38,Denmark,Sweden
GB16ZKPE77046923478241,incoming,9393.44,Lesotho,Sweden
GB54GGDV00765290918637,outgoing,29407.64,Israel,Sweden
SE8902YWZE35031868738690,incoming,22051.71,Sweden,Denmark
GB41YCKD91402640017197,incoming,12962.46,Namibia,Sweden
SE8902REPT13055923984909,incoming,36504.37,Sweden,Nauru
GB70ZYTM94683580573557,outgoing,248.62,Island,Sweden
SE8902EHQT53687871208531,incoming,7003.82,Sweden,Burkina Faso
GB07ZXGV26935947885079,outgoing,7662.76,Marshall Islands,Sweden
SE8902ZJBK03539793529686,incoming,12905.11,Sweden,Uzbekistan
SE8902TXWD68698852887733,incoming,27556.89,Sweden,Denmark
GB46KGED40736115338861,incoming,21431.39,South Africa,Sweden
SE8902TURO07496760761316,incoming,48207.76,Sweden,Germany
GB94RYUD64475593409685,incoming,24495.18,Germany,Sweden
GB24MIHF10981732178770,outgoing,34287.71,Iraq,Sweden
SE8902TXSH82999507978837,incoming,39813.74,Sweden,India
SE8902FCJT75375914520219,incoming,269.72,Sweden,Tajikistan
SE8902TKRB93799625518098,outgoing,3199.43,Sweden,New Caledonia
GB56RDHL63753793138052,incoming,45453.94,Denmark,Sweden
GB90DILP44021187877187,incoming,28329.15,Saint Helena,Sweden
SE8902XYWW06047880682425,outgoing,20280.26,Sweden,Canada
SE8902YRPI91283893221753,outgoing,46582.42,Sweden,Colombia
GB03PGVQ84253816503833,outgoing,2563.54,Indonesia,Sweden
GB63POLH23873500823925,incoming,22309.87,Island,Sweden
GB39OGBB93155903334718,incoming,4988.46,Cuba,Sweden
SE8902AMRJ75051497335013,outgoing,24010.77,Sweden,Puerto Rico
SE8902WWPN36583068524999,incoming,20228.13,Sweden,Saint Pierre and Miquelon
SE8902ZXBS27847759587560,outgoing,41506.55,Sweden,Iran
GB13VSRH24677175557360,incoming,18065.28,Reunion,Sweden
SE8902RFKG13034824351836,incoming,32657.62,Sweden,Denmark
GB75VLOQ73899370373794,incoming,13741.63,Botswana,Sweden
GB47FPQE02363035228737,outgoing,49673.07,Poland,Sweden
SE8902QSEX48124440213093,outgoing,48027.98,Sweden,Finland
GB39FUHL06592928688898,incoming,25434.06,Germany,Sweden
GB48CGGR36643224182598,incoming,30313.21,Finland,Sweden
GB33CMNS24569438787472,incoming,101.84,Norway,Sweden
GB20EFFM26745993917599,incoming,26678.14,Germany,Sweden
GB81NQVQ01200360119436,outgoing,39515.33,Ecuador,Sweden
SE8902OKGM15362718359701,outgoing,7596.33,Sweden,Philippines
GB13LCZS28727727293505,incoming,28200.59,Syrian Arab Republic,Sweden
GB77ZLUT91955579396498,outgoing,11849.56,Mozambique,Sweden
SE8902JWXW28958053475452,incoming,28520.27,Sweden,Mayotte
GB82IBCX17685235700098,outgoing,5307.71,Qatar,Sweden
SE8902TTCV22659277900658,incoming,38892.56,Sweden,Liechtenstein
GB18SIKJ95518262461602,incoming,14377.99,Benin,Sweden
GB23EKBM14673512873437,outgoing,34330.97,Norway,Sweden
SE8902ZUOU40396545889546,incoming,22267.43,Sweden,Norway
SE8902KEUK66106098793775,outgoing,1260.14,Sweden,Brazil
GB05LAEB93948667374574,incoming,32893.74,Brunei Darussalam,Sweden
GB61EQLR73451191943381,outgoing,21130.08,Korea,Sweden
SE8902GWBV65006975861231,outgoing,29046.25,Sweden,Benin
GB52YGJA75093930312116,incoming,31658.96,Saint Kitts and Nevis,Sweden
SE8902OZOM23207181936410,incoming,24697.11,Sweden,Cook Islands
GB71NAEE69782200669566,outgoing,35163.19,Croatia,Sweden
GB29CVPJ38672628480071,incoming,30549.72,Island,Sweden
SE8902KLNQ25617997709976,incoming,13341.84,Sweden,Germany
SE8902APRX63562848993577,outgoing,3629.06,Sweden,Armenia
GB42EYKJ43689691964048,outgoing,13251.71,Nepal,Sweden
SE8902ZDZF35824709915348,incoming,6178.62,Sweden,South Africa
GB53PAQW21501739845382,incoming,47144.88,Hong Kong,Sweden
SE8902HWWI70855528580462,outgoing,34439.77,Sweden,Denmark
SE8902KQTT53706765844553,outgoing,49768.03,Sweden,Mauritius
SE8902MLNA56994057710583,incoming,49390.95,Sweden,Andorra
GB91ZZIJ23943968466791,outgoing,18774.51,Belize,Sweden
GB59EBSQ06528846679389,outgoing,39619.43,Estonia,Sweden
GB77MJCY30724868725945,outgoing,28070.15,Kiribati,Sweden
GB59MWFV03580403692185,incoming,16129.81,United States Virgin Islands,Sweden
GB18RHDW49448360768317,incoming,30618.63,Island,Sweden
GB91XYUU19913515171175,incoming,14720.07,Island,Sweden
SE8902MCEV93618355713025,outgoing,38258.34,Sweden,Benin
GB71OAXG87750799079633,outgoing,29219.95,Singapore,Sweden
GB67OKBC23111293608053,outgoing,30019.38,Niger,Sweden
SE8902JVFU12272732120946,outgoing,4095.19,Sweden,Jersey
SE8902VYBF24172056441453,outgoing,33083.58,Sweden,United Arab Emirates
SE8902KCYM07724798345050,outgoing,7623.25,Sweden,Guadeloupe
SE8902ERJA13877835143324,incoming,19945.83,Sweden,Island
SE8902NDNE36671961231780,incoming,6954.1,Sweden,Denmark
SE8902FWCH71102712794153,outgoing,30568.36,Sweden,Nicaragua
SE8902RMZQ99119231760140,incoming,19526.14,Sweden,Germany
GB38GCUG16306974289710,outgoing,25162.49,Somalia,Sweden
GB63SSEJ69756416040663,incoming,10116.37,Cayman Islands,Sweden
SE8902ZPXA01787857989303,incoming,37422.23,Sweden,Uganda
GB29GJVN30006370578658,incoming,15880.07,Poland,Sweden
SE8902JWXW28958053475452,outgoing,22088.36,Sweden,Poland
SE8902CKLN78195298715336,incoming,24818.26,Sweden,Georgia
GB10GLLL94503657643366,incoming,43870.15,Norway,Sweden
GB62LTKU73300996697937,outgoing,22022.94,Tuvalu,Sweden
SE8902ZKUQ38316655030762,incoming,11609.9,Sweden,Yemen
SE8902LARY75915594710859,incoming,44644.1,Sweden,Finland
SE8902WSLA24954889786348,incoming,38000.97,Sweden,Malta
GB90KDTC97381746097618,outgoing,42078.56,Poland,Sweden
GB69MFKB62146199709545,incoming,23632.09,Samoa,Sweden
SE8902RLHG01713064216795,incoming,2003.51,Sweden,Estonia
GB83ZLMZ94708170507524,incoming,30204.19,Taiwan,Sweden
SE8902BLNY30650799297988,outgoing,36552.73,Sweden,Denmark
SE8902NVPZ06971021222436,outgoing,37870.15,Sweden,Poland
SE8902FZSN55947389902845,incoming,40516.26,Sweden,Barbados
GB87JMBY12107952454486,outgoing,48316.18,Heard Island and McDonald Islands,Sweden
GB11FALR40168727624466,outgoing,4036.12,India,Sweden
SE8902BUFN52320844378385,incoming,20530.4,Sweden,Guadeloupe
GB85MCBC43589335444992,incoming,34591.34,Poland,Sweden
GB81IVZD84425977821554,outgoing,17239.94,Bouvet Island (Bouvetoya),Sweden
SE8902KLNQ25617997709976,outgoing,32681.57,Sweden,Papua New Guinea
SE8902XXAF74151570423565,outgoing,34925.64,Sweden,Norway
SE8902RIDV47368265699473,incoming,22126.4,Sweden,Germany
SE8902ROFI55976431488069,incoming,17781.02,Sweden,Yemen
SE8902YIGY15689375176219,incoming,20222.96,Sweden,Guinea-Bissau
SE8902RBPQ42858370864616,incoming,30892.23,Sweden,Norway
GB13QSKS47676660897415,outgoing,40141.09,Greenland,Sweden
GB62FNBK63534432642197,incoming,20084.87,Gabon,Sweden
GB29FNIG24462959559212,outgoing,40458.91,Norway,Sweden
SE8902QILJ09667839424264,incoming,41315.93,Sweden,Guam
GB58DAKX89811062940939,incoming,25437.17,Ireland,Sweden
GB95FLSB88260252766844,incoming,10010.94,Kuwait,Sweden
SE8902STMW83870980133580,incoming,48912.89,Sweden,Estonia
SE8902FKMU98532754573323,outgoing,38976.61,Sweden,Island
SE8902DQYM36490908630376,incoming,7911.26,Sweden,
GB04MIGC95101153688097,outgoing,1262.35,Norway,Sweden
SE8902RUPP97970833512919,incoming,23852.69,Sweden,Honduras
SE8902IDSK51225196610969,incoming,27516.82,Sweden,Canada
GB71UGAY90888081218322,outgoing,33825.6,Saint Pierre and Miquelon,Sweden
SE8902EBWI20739935052200,outgoing,38185.47,Sweden,Poland
SE8902WYLP16417283310059,incoming,17402.59,Sweden,Dominica
GB13KONM82026592096415,outgoing,38589.02,Nepal,Sweden
SE8902GRHA70024737117241,incoming,46564.87,Sweden,Estonia
SE8902BFKJ67373461094245,incoming,44152.19,Sweden,Kenya
GB03XZSY72753018211877,outgoing,20921.63,Anguilla,Sweden
SE8902FUMK63947148705760,outgoing,1540.21,Sweden,Finland
SE8902SJVO55654185313291,incoming,41621.26,Sweden,Iraq
GB77VAYH61600908854864,incoming,44362.41,Estonia,Sweden
SE8902MLNA56994057710583,incoming,6904.19,Sweden,Mauritania
GB72ZUHH70801221069995,incoming,40649.71,Thailand,Sweden
SE8902ETCY90517906060184,incoming,26387.72,Sweden,New Caledonia
SE8902GHSB29020078073922,outgoing,47564.79,Sweden,Tunisia
GB46JRDK26499540011240,outgoing,38544.02,Portugal,Sweden
SE8902RLTH03632662634887,incoming,7874.27,Sweden,Germany
SE8902GVKT62124718311587,incoming,11974.93,Sweden,Poland
GB31VDAK71266655197672,outgoing,26242.67,Lao People's Democratic Republic,Sweden
SE8902PQQA91803707968793,incoming,18964.82,Sweden,Palestinian Territory
GB03XNYW49331389978737,incoming,49362.21,Christmas Island,Sweden
GB19TMZB37704135015230,incoming,10714.26,Martinique,Sweden
GB94CZVD94511516595157,outgoing,33920.24,Germany,Sweden
SE8902NFJG83208273691327,outgoing,18524.96,Sweden,Island
GB35BLWO11133484575959,outgoing,19605.29,Luxembourg,Sweden
GB92LFLQ69235632554085,outgoing,35605.7,Cape Verde,Sweden
GB22DNYM77695006325498,outgoing,39300.69,Island,Sweden
SE8902GZKU10549826849499,incoming,21978.59,Sweden,Norfolk Island
SE8902KSPR66432840199154,outgoing,43436.39,Sweden,Germany
SE8902FGIY23117081354016,outgoing,31710.81,Sweden,United States of America
SE8902YCCU23582343543594,incoming,18156.22,Sweden,Estonia
SE8902SRDG63581614639448,incoming,14249.13,Sweden,Bangladesh
GB36GSCZ29290318249001,incoming,43768.82,British Virgin Islands,Sweden
GB46PLGT38387094741395,incoming,34883.87,Venezuela,Sweden
GB62KKED53557361571751,incoming,42502.74,Guinea,Sweden
SE8902ZJEO82962448424927,incoming,8756.33,Sweden,Brazil
SE8902ZGKY70073543360198,outgoing,27459.6,Sweden,Peru
